2023-03-29 10:01:33.869443,11,4035854476,374792,3154447702,702776,1,0
2023-03-29 10:01:34.955750,11,4035854476,374792,3154447702,702776,1,0
2023-03-29 10:01:36.149660,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:37.151840,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:38.249047,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:39.308278,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:40.298317,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:41.359621,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:42.313538,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:43.307670,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:44.215122,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:45.115898,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:46.390450,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:47.361271,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:48.822679,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:49.976734,11,4041754819,381676,3077188655,700552,1,0
2023-03-29 10:01:50.962480,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:51.923629,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:52.879520,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:53.853386,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:54.976380,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:56.011027,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:56.914880,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:57.871016,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:59.038513,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:01:59.934411,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:02:00.851699,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:02:01.739232,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:02:02.645145,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:02:03.615696,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:02:04.669095,11,4096882507,381936,3182083739,708800,1,0
2023-03-29 10:02:05.701800,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:06.628303,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:07.539502,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:08.460430,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:09.480362,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:10.358779,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:11.360614,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:12.312622,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:13.222265,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:14.211411,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:15.172212,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:16.112551,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:17.126385,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:18.079256,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:19.009499,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:19.961695,11,4111292418,382180,3169027941,711652,1,0
2023-03-29 10:02:20.907625,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:21.893702,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:22.784455,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:23.789428,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:24.757437,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:25.664667,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:26.626620,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:27.653043,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:28.593187,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:29.721343,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:30.574618,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:31.519770,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:32.567963,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:33.472653,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:34.720982,11,4124341360,381900,3205755677,713136,1,0
2023-03-29 10:02:36.076132,11,3997523060,383120,3091419012,709068,1,0
2023-03-29 10:02:37.110869,11,3997523060,383120,3091419012,709068,1,0
2023-03-29 10:02:38.083331,11,3997523060,383120,3091419012,709068,1,0
2023-03-29 10:02:39.067667,11,3997523060,383120,3091419012,709068,1,0
