timestamp,count_container,container_cpu_usage,container_mem_usage,master_node_cpu,master_node_mem,cpu_idle_sum,mem_idle_sum
2023-03-09 10:34:38.856493,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:39.652412,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:40.480042,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:41.277647,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:42.072345,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:42.901220,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:43.759539,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:44.599663,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:45.439797,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:46.286568,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:47.108991,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:47.954125,1,338314,39808,578282074,630356,2,46738265
2023-03-09 10:34:48.749913,1,357185,39808,487926065,634288,2,64185491
2023-03-09 10:34:49.604325,1,357185,39808,487926065,634288,2,64185491
2023-03-09 10:40:05.140880,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:06.437373,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:07.355583,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:08.186059,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:09.027931,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:09.909655,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:10.777173,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:11.673257,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:12.525207,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:13.428457,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:14.328349,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:15.141551,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:16.045461,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:16.901505,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:17.779567,1,354732,39808,283469265,648384,2,79554494
2023-03-09 10:40:18.763281,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:19.564615,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:20.459045,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:21.346967,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:22.223689,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:23.116201,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:23.986942,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:24.878746,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:25.713359,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:26.744679,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:28.115447,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:29.192277,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:30.156775,1,332991,39808,373734365,648536,2,42777556
2023-03-09 10:40:31.123650,1,332991,39808,373734365,648536,0,0
2023-03-09 10:40:32.901850,1,332991,39808,373734365,648536,0,0
2023-03-09 10:40:34.140833,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:35.068548,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:36.027130,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:36.928568,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:37.916014,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:38.887742,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:39.858687,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:40.806855,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:42.251883,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:43.273043,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:44.300739,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:45.256836,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:46.658681,1,326158,39808,706970269,673192,0,0
2023-03-09 10:40:48.685819,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:50.166972,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:51.489415,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:52.507422,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:53.525802,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:54.597136,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:55.670344,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:56.667874,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:57.726256,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:58.687154,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:40:59.733206,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:41:00.754787,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:41:01.813917,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:41:02.950936,1,318226,39808,1272021498,687928,0,0
2023-03-09 10:41:04.448150,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:05.917852,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:07.349318,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:08.994570,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:10.386718,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:11.963180,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:13.593994,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:15.405645,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:17.104667,1,279061,39808,981326976,672976,0,0
2023-03-09 10:41:18.221178,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:19.228771,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:20.292905,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:21.366442,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:23.171036,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:24.274755,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:25.391335,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:26.408479,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:27.605817,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:28.850594,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:30.101287,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:31.267308,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:32.677629,1,1600846807,139376,2452306625,667104,0,0
2023-03-09 10:41:33.927202,1,2218585399,183104,2569212644,630916,0,0
2023-03-09 10:41:35.116380,1,2218585399,183104,2569212644,630916,0,0
2023-03-09 10:41:36.344611,1,2218585399,183104,2569212644,630916,0,0
2023-03-09 10:41:37.465493,1,2218585399,183104,2569212644,630916,0,0
2023-03-09 10:41:38.643956,1,2218585399,183104,2569212644,630916,0,0
2023-03-09 10:41:39.761220,1,2218585399,183104,2569212644,630916,0,0
2023-03-09 10:41:41.676453,1,2218585399,183104,2569212644,630916,0,0
2023-03-09 14:13:00.185536,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:01.170284,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:01.998306,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:02.825891,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:03.684813,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:04.532868,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:05.357910,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:06.229159,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:07.088238,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:07.930484,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:08.773862,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:09.612889,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:10.476524,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:11.335444,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:12.225185,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:13.098945,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:13.996458,2,3516640138,290000,2057543998,757672,1,62774013
2023-03-09 14:13:14.853712,2,3396968881,289776,2239968255,760620,1,32878350
2023-03-09 14:13:15.727100,2,3396968881,289776,2239968255,760620,1,32878350
2023-03-09 14:13:16.601623,2,3396968881,289776,2239968255,760620,1,32878350
2023-03-09 14:13:17.494161,2,3396968881,289776,2239968255,760620,1,32878350
2023-03-09 14:13:45.524750,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:46.489379,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:47.315570,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:48.176508,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:49.049634,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:49.888980,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:50.715918,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:51.527519,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:52.337063,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:53.220619,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:13:54.031266,2,3371837357,290152,2150920974,760104,1,46840741
2023-03-09 14:43:09.649044,2,462766096,174120,513696933,746580,1,70618659
2023-03-09 14:43:11.119349,2,462766096,174120,513696933,746580,1,70618659
2023-03-09 14:43:12.259727,2,462766096,174120,513696933,746580,1,70618659
2023-03-09 14:43:13.125932,2,462766096,174120,513696933,746580,1,70618659
2023-03-09 14:43:13.967765,2,462766096,174120,513696933,746580,1,70618659
2023-03-09 14:43:14.959625,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:15.797058,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:16.666090,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:17.527617,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:18.374943,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:19.264351,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:20.077041,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:20.889330,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:21.702096,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:22.512526,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:23.309488,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:24.124625,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:24.996178,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:25.840669,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:26.666512,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:27.545829,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:28.590336,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:29.481149,2,1960775444,174524,1544022977,747868,1,48258706
2023-03-09 14:43:30.318531,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:34.266568,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:35.288922,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:36.180996,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:37.073634,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:38.166024,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:39.153344,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:40.090791,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:41.074488,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:41.998184,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:42.909623,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:43.752296,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:44.641802,2,1586663828,173760,1570223325,744824,1,45730191
2023-03-09 14:43:45.523169,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:46.445199,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:47.348608,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:48.239073,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:49.115681,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:49.987084,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:50.940623,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:51.846403,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:52.747681,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:53.700144,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:54.640480,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:55.602659,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:56.867640,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:57.786329,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:58.727271,2,1341533201,174688,1353040372,743600,1,52228412
2023-03-09 14:43:59.762093,2,1341533201,174688,1003322918,742508,1,50710947
2023-03-09 14:44:00.682866,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:01.757618,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:02.777595,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:03.705123,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:04.645309,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:05.595810,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:06.450697,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:07.438902,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:08.531381,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:09.436637,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:10.346910,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:11.205160,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:12.064705,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:13.047914,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:13.905027,2,1180465943,174428,1003322918,742508,1,50710947
2023-03-09 14:44:14.839645,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:15.775810,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:16.633322,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:17.521241,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:18.381941,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:19.307659,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:20.150486,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:21.028041,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:21.887875,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:22.750278,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:23.611368,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:24.435141,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:25.293837,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:26.152530,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:26.988300,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:27.843686,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:28.682310,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:29.496190,2,1712789516,175556,1625839589,745876,1,57219623
2023-03-09 14:44:30.387596,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:31.339644,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:32.261518,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:33.094375,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:33.924258,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:34.849031,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:35.785988,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:36.659093,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:37.691317,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:38.742532,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:39.586587,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:40.436701,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:41.268736,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:42.114831,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:42.994174,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:43.850950,2,1712632872,174128,1756790307,745120,1,63611967
2023-03-09 14:44:44.746190,2,1712632872,174128,1132355854,744540,1,47746941
2023-03-09 14:44:45.810424,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:46.667730,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:47.587733,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:48.465067,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:49.453704,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:50.316793,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:51.191014,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:52.065010,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:52.924019,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:53.749904,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:54.630452,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:55.488568,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:56.340381,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:57.235712,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:58.112495,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:58.973426,2,1440725929,175376,1132355854,744540,1,47746941
2023-03-09 14:44:59.836134,2,1440725929,175376,1066799106,745124,1,56648777
2023-03-09 14:45:00.727183,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:01.587405,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:02.532064,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:03.399285,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:04.221665,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:05.064569,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:05.880183,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:06.767612,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:07.609780,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:08.500900,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:09.349567,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:10.226835,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:11.071810,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:11.901217,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:12.716716,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:13.557772,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:14.403956,2,1020570685,174532,1066799106,745124,1,56648777
2023-03-09 14:45:15.250373,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:16.056693,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:16.886819,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:17.714811,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:18.572296,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:19.448232,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:20.351388,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:21.257679,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:22.163005,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:23.070874,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:23.897262,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:24.762920,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:25.696564,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:26.869116,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:27.713409,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:28.790209,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:29.695620,2,1308265620,173824,1715447961,747204,1,49733923
2023-03-09 14:45:30.562047,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:31.473975,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:32.491739,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:33.323404,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:34.197692,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:35.729177,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:36.917991,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:38.215135,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:39.667898,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:40.917626,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:41.754614,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:42.772205,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:43.834733,2,1649355486,173672,1795774647,746948,1,38802109
2023-03-09 14:45:44.806126,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:45.796983,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:46.679968,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:47.552954,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:48.677121,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:49.540584,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:50.369585,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:51.647782,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:52.709355,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:53.629845,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:54.740096,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:55.712390,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:56.664863,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:57.512206,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:58.357031,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:45:59.181408,2,1267542513,172508,1227618953,746992,1,68162595
2023-03-09 14:46:00.040232,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:00.851106,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:01.714198,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:02.713378,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:03.932410,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:05.055861,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:05.888817,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:06.778625,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:07.611185,2,601593420,170964,895292892,747332,1,61679267
2023-03-09 14:46:08.442583,2,601593420,170964,895292892,747332,1,61679267
